#target_addr	target_old	donor_name	similarity	significance	applied
5ba3e4	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	0.7672992405230031	10.524224566982289	true
5bf24a	?RemoveSelectedItem@CCategory@NInventory@@QAEXXZ	?RemoveSelectedItem@CCategory@NInventory@@QAEXXZ	0.7321307060480013	53.02521493410231	true
5c0822	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	0.7672992405230031	10.524224566982289	true
5c2aa9	?OnSerialise@CTCInventoryStats@@UAEXAAVCPersistContext@@_N@Z	?OnSerialise@CTCInventoryStats@@UAEXAAVCPersistContext@@_N@Z	0.9006578867695981	10.648071846912849	true
5cbf2e	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	0.7672992405230031	10.524224566982289	true
5d80f3	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	0.7672992405230031	10.524224566982289	true
5d82bd	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	0.7672992405230031	10.524224566982289	true
5f7aa6	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	?SetMiniMapRegionExitTextOffsetX@CRegion@@QAEXABVCCharString@@M@Z	0.7672992405230031	10.524224566982289	true
637980	?RemoveMapwhoNodeFromCell@CThingMapManager@NThingMap@@IAEXAAVCThingMapCell@2@AAVCMapwhoNode@2@@Z	?RemoveMapwhoNodeFromCell@CThingMapManager@NThingMap@@IAEXAAVCThingMapCell@2@AAVCMapwhoNode@2@@Z	1.0	43.17582449801586	true
63bbc0	?ClipLinePointsToMapBox@CWorldMap@@QBEXABVC2DBoxI@@AAVC3DVector@@1@Z	?ClipLinePointsToMapBox@CWorldMap@@QBEXABVC2DBoxI@@AAVC3DVector@@1@Z	0.891305516716286	128.4521307550294	true
66c630	?SetRegionMapExtents@CRegionMinimap@@QAEXABVCMap@@@Z	?SetRegionMapExtents@CRegionMinimap@@QAEXABVCMap@@@Z	1.0000000000000002	57.17853942944046	true
66c7b0	?InitialiseRegionBox@CRegionMinimap@@QAEXXZ	?InitialiseRegionBox@CRegionMinimap@@QAEXXZ	1.0	53.89250936135917	true
677810	??1CReactionFrequencyTraitsArray@@QAE@XZ	??1CReactionFrequencyTraitsArray@@QAE@XZ	0.710747053781696	20.245301119407156	true
67a520	??1CReactionFrequencyTraitsArray@@QAE@XZ	??1CReactionFrequencyTraitsArray@@QAE@XZ	0.710747053781696	20.245301119407156	true
6e84a0	?IsCombatRingOuterRing@CCombatWheel@CDefendingCombatantInfo@@QBE_NABVCCombatTypeDef@@J@Z	?IsCombatRingOuterRing@CCombatWheel@CDefendingCombatantInfo@@QBE_NABVCCombatTypeDef@@J@Z	0.8148141489544818	24.731114519778323	true
6faec0	?push_back@?$CSmallVector@VCEvent@NAnimationEvents@@$0CA@@@QAEXABVCEvent@NAnimationEvents@@@Z	?push_back@?$CSmallVector@VCEvent@NAnimationEvents@@$0CA@@@QAEXABVCEvent@NAnimationEvents@@@Z	0.7507284058935447	20.546975876266796	true
702c60	?DrawIsDrawable@CThingObject@@UBE_NXZ	?DrawIsDrawable@CThingObject@@UBE_NXZ	0.7543005841248116	30.676021641825983	true
76de60	?IsTrailActiveForThing@CTCWeaponTrail@@ABE_NJPBVCThing@@PBVCThingCreatureBase@@@Z	?IsTrailActiveForThing@CTCWeaponTrail@@ABE_NJPBVCThing@@PBVCThingCreatureBase@@@Z	1.0	38.22011817351972	true
7fde00	?IsTimeToSummon@CTCAISummon@@ABE_NXZ	?IsTimeToSummon@CTCAISummon@@ABE_NXZ	1.0	35.88225875846461	true
81e550	?FtoL@@YAJM@Z	?FtoL@@YAJM@Z	1.0	11.680336095767775	true
8a1e50	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	0.7383916779485852	74.32412516424837	true
8a22d0	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	0.7528743531882067	79.4104559114048	true
8a24c0	?GetWanderCentrePoint@CGameScriptInterface@@UAE?AVC3DVector@@VCScriptThing@@@Z	?GetWanderCentrePoint@CGameScriptInterface@@UAE?AVC3DVector@@VCScriptThing@@@Z	0.7166953588551014	71.04684033373249	true
8a2020	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	0.7528743531882067	79.4104559114048	true
8a2690	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	0.7383916779485852	74.32412516424837	true
8a2100	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	0.7383916779485852	74.32412516424837	true
8a2590	?ResetWanderCentrePoint@CGameScriptInterface@@UAEXVCScriptThing@@@Z	?ResetWanderCentrePoint@CGameScriptInterface@@UAEXVCScriptThing@@@Z	0.7709990396213298	87.33312004667548	true
8a2b30	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	0.7528743531882067	79.4104559114048	true
8a2c10	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	0.7383916779485852	74.32412516424837	true
8a2870	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	0.7528743531882067	79.4104559114048	true
8a2950	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	0.7383916779485852	74.32412516424837	true
8a2de0	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	0.7528743531882067	79.4104559114048	true
8a2ec0	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	0.7383916779485852	74.32412516424837	true
8a3420	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	0.7383916779485852	74.32412516424837	true
8a3090	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	0.7528743531882067	79.4104559114048	true
8a35f0	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	0.7528743531882067	79.4104559114048	true
8a36d0	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	0.7383916779485852	74.32412516424837	true
8a3170	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	0.7383916779485852	74.32412516424837	true
8a3340	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	0.7528743531882067	79.4104559114048	true
8a38a0	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	0.7528743531882067	79.4104559114048	true
8a3c40	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	0.7383916779485852	74.32412516424837	true
8a3ef0	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	0.7383916779485852	74.32412516424837	true
8a40d0	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	0.7528743531882067	79.4104559114048	true
8a3980	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	0.7383916779485852	74.32412516424837	true
8a3b60	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	0.7528743531882067	79.4104559114048	true
8a3e10	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z	0.7528743531882067	79.4104559114048	true
8a4480	?SetAllowedToFollow@CGameScriptInterface@@UAEXVCScriptThing@@_N@Z	?SetAllowedToFollow@CGameScriptInterface@@UAEXVCScriptThing@@_N@Z	0.7417824318363657	75.69192724428989	true
8a4390	?ResetAction@CGameScriptInterface@@UAEXVCScriptThing@@@Z	?ResetAction@CGameScriptInterface@@UAEXVCScriptThing@@@Z	0.7255510953691808	75.06965721840928	true
8a4650	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	0.7202707727675216	73.66778727680311	true
8a4a00	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	0.7383916779485852	74.32412516424837	true
8a4910	?ResetAction@CGameScriptInterface@@UAEXVCScriptThing@@@Z	?ResetAction@CGameScriptInterface@@UAEXVCScriptThing@@@Z	0.7255510953691808	75.06965721840928	true
8a4e90	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z	0.7202707727675216	73.66778727680311	true
