#target_addr	target_old	donor_name	similarity	significance	applied
97ec00	?AIAction_MoveToPos@CAIStateGroupBase@@IAE?AW4EAIActionReturn@@W4EAIActionRepeat@@VC3DVector@@AA_NW4EMovementType@@_N4PBVCThing@@4M@Z	?AIAction_MoveToPos@CAIStateGroupBase@@IAE?AW4EAIActionReturn@@W4EAIActionRepeat@@VC3DVector@@AA_NW4EMovementType@@_N4PBVCThing@@4M@Z	0.6692788502791771	195.9649266341955	true
984b40	?IsOverrideableByActionOfSamePriority@CCombatAction_GenericStrikeResponseBase@@UBE_NXZ	?IsOverrideableByActionOfSamePriority@CCombatAction_GenericStrikeResponseBase@@UBE_NXZ	0.6439117777970917	28.663891416130948	true
987bf0	??DCQuaternion@@QBE?AV0@ABV0@@Z	??DCQuaternion@@QBE?AV0@ABV0@@Z	0.5367493231740704	21.357321825577564	true
97fea0	?AIAction_FindAGuardAndYellForHelp@CAIStateGroupBase@@IAE?AW4EAIActionReturn@@VC3DVector@@K_N@Z	?AIAction_FindAGuardAndYellForHelp@CAIStateGroupBase@@IAE?AW4EAIActionReturn@@VC3DVector@@K_N@Z	0.6946785906843133	325.25591610415665	true
987e20	??1CPhysicsMeshInfo@@UAE@XZ	??1CPhysicsMeshInfo@@UAE@XZ	0.6956776086766042	20.70730696843485	true
98a8e0	?WriteToFile@C3DMeshFileXUVTangentChunk@@UBEXAAVCDataOutputStream@@AAVCChunkedFileSaver@@@Z	?WriteToFile@C3DMeshFileXUVTangentChunk@@UBEXAAVCDataOutputStream@@AAVCChunkedFileSaver@@@Z	0.5369021387756018	24.440942468542946	true
98ab00	??0CShaderRenderManager@@QAE@XZ	??0CShaderRenderManager@@QAE@XZ	0.6292519906176496	30.929557317755005	true
98b280	?UnregisterVertexShaderConstantLayouts@CShaderRenderManager@@QAEXXZ	?UnregisterVertexShaderConstantLayouts@CShaderRenderManager@@QAEXXZ	0.6860217479740172	11.65300191983508	true
984f60	?FleeUpdate@CAIStateGroup_OpinionReactionRoot@@AAE_NXZ	?FleeUpdate@CAIStateGroup_OpinionReactionRoot@@AAE_NXZ	0.6159953812208137	152.1571637132927	true
986510	?MarriageCommentIsRunnable@CAIStateGroup_OpinionReactionRoot@@AAE_NXZ	?MarriageCommentIsRunnable@CAIStateGroup_OpinionReactionRoot@@AAE_NXZ	0.6456174178882453	84.59069934950857	true
98abf0	??1CPatchTesselationEdgeStrip@@UAE@XZ	??1CPatchTesselationEdgeStrip@@UAE@XZ	0.5156300590335791	21.06176099445519	true
98a9a0	?CreatePixelShader@CShaderRenderManager@@AAE?AVCPixelShader@@ABV?$CArray@K@@ABV?$CArray@VCCharString@@@@ABVCCharString@@@Z	?CreatePixelShader@CShaderRenderManager@@AAE?AVCPixelShader@@ABV?$CArray@K@@ABV?$CArray@VCCharString@@@@ABVCCharString@@@Z	0.531415126686235	57.404565247279635	true
98c240	??$_Move_backward@PAU?$pair@_KVCPersistInfo@CRuntimeScriptedEntityPersist@NScript@@@std@@PAU12@@std@@YIPAU?$pair@_KVCPersistInfo@CRuntimeScriptedEntityPersist@NScript@@@0@PAU10@00U_Nonscalar_ptr_iterator_tag@0@@Z	??$_Move_backward@PAU?$pair@_KVCPersistInfo@CRuntimeScriptedEntityPersist@NScript@@@std@@PAU12@@std@@YIPAU?$pair@_KVCPersistInfo@CRuntimeScriptedEntityPersist@NScript@@@0@PAU10@00U_Nonscalar_ptr_iterator_tag@0@@Z	0.66208878294294	25.68221471594527	true
