552	0089e950	?CreatureGeneratorSetAlwaysCreateCreaturesOnTrigger@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
553	0089e9c0	?CreatureGeneratorIsDepleted@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
554	0089ea30	?CreatureGeneratorIsDestroyed@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
555	0089eaa0	?CreatureGeneratorSetGeneratedCreatureScriptName@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
556	0089eb10	?CreatureGeneratorSetNumTriggers@CGameScriptInterface@@UBEXABVCScriptThing@@J@Z
557	0089eb80	?CreatureGeneratorGetNumGeneratedCreatures@CGameScriptInterface@@UBEJABVCScriptThing@@@Z
558	0089ebf0	?CreatureGeneratorAreAllCreaturesAlive@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
559	0089ec60	?CreatureGeneratorAddTriggerer@CGameScriptInterface@@UBEXABVCScriptThing@@0@Z
560	0089ecc0	?CreatureGeneratorRemoveTriggerer@CGameScriptInterface@@UBEXABVCScriptThing@@0@Z
561	0089ed20	?SetCreatureGeneratorEnabled@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
562	00892cf0	?SetCreatureGeneratorsEnabled@CGameScriptInterface@@UBEXABVCCharString@@_N@Z
563	00892d70	?SetCreatureGeneratorsEnabledDuringScript@CGameScriptInterface@@UBEXABVCCharString@@_N@Z
564	0088f400	?SetCreatureGeneratorsCreatureGroupAsEnabled@CGameScriptInterface@@UBEXW4ECreatureGroup@@_N@Z
565	00892d80	?IsCreatureGenerationEnabledForRegion@CGameScriptInterface@@UBE_NABVCCharString@@@Z
566	0089ed80	?IsCreatureFlying@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
567	0089ee00	?SetTeleporterAsActive@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
568	0089ee60	?IsTeleporterActive@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
569	0088f410	?SetTeleportingAsActive@CGameScriptInterface@@UBEX_N@Z
570	0088f420	?IsTeleportingActive@CGameScriptInterface@@UBE_NXZ
571	0089eec0	?SetRegionExitAsActive@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
572	0089ef00	?SetRegionEntranceAsActive@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
573	0088f430	?SetRegionTextDisplayAsActive@CGameScriptInterface@@UBEX_N@Z
574	0088f440	?SetHeroSleepingAsEnabled@CGameScriptInterface@@UBEX_N@Z
575	0088f450	?IsHeroSleepingEnabled@CGameScriptInterface@@UBE_NXZ
576	0088f460	?SetExperienceSpendingAsEnabled@CGameScriptInterface@@UBEX_N@Z
577	0089ef30	?SetMoralityChangingAsEnabled@CGameScriptInterface@@UBEX_N@Z
578	0088f470	?SetSummonerDeathExplosionAffectsHero@CGameScriptInterface@@UBEX_N@Z
579	0089ef90	?GetNearestEnabledDiggingSpot@CGameScriptInterface@@UBE?AVCScriptThing@@ABV2@@Z
580	0089f1e0	?IsDiggingSpotEnabled@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
581	0089f240	?IsDiggingSpotHidden@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
582	0089f2a0	?SetDiggingSpotAsHidden@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
583	006e7920	?CheckForCameraMessage@CGameScriptInterface@@UBE_NABVCCharString@@@Z
584	006e7820	?WaitForCameraMessage@CGameScriptInterface@@UBEXABVCCharString@@@Z
585	008a9610	?SetThingAsConscious@CGameScriptInterface@@UBEXABVCScriptThing@@_NABVCCharString@@@Z
586	0089bcd0	?SetFireToThing@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
587	0089bd30	?ExtinguishFiresOnThing@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
588	0089bd90	?IsThingOnFire@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
589	0089e780	?AddItemToContainer@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
590	0089e810	?RemoveItemFromContainer@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
591	0089e880	?EntitySetDeathContainerAsEnabled@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
592	008a8f20	?GetItemDefNamesFromContainer@CGameScriptInterface@@UBEXABVCScriptThing@@AAV?$vector@VCCharString@@V?$allocator@VCCharString@@@std@@@std@@@Z
593	00894b90	?SetCreatureBrain@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
594	0088f6b0	?EntitySetStategroupEnabled@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@_N@Z
595	0088f6e0	?EntitySetAllStategroupsEnabled@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
596	0088f710	?EntitySetCombatEnabled@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
597	0088f7d0	?EntitySetSleepEnabled@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
598	0088f810	?EntitySetOpinionReactionsEnabled@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
599	0088f850	?EntitySetDeedReactionsEnabled@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
600	008a0cb0	?DebugGetAllTextEntriesForTargetedThing@CGameScriptInterface@@UBEXAAV?$set@KU?$less@K@std@@V?$allocator@K@2@@std@@@Z
601	0089c000	?EntitySetThingAsEnemyOfThing@CGameScriptInterface@@UBEXABVCScriptThing@@0@Z
602	0089c080	?EntityUnsetThingAsEnemyOfThing@CGameScriptInterface@@UBEXABVCScriptThing@@0@Z
603	008a7ec0	?EntitySetThingAsAllyOfThing@CGameScriptInterface@@UBEXABVCScriptThing@@0@Z
604	008a7ee0	?EntityUnsetThingAsAllyOfThing@CGameScriptInterface@@UBEXABVCScriptThing@@0@Z
605	0089c190	?EntitySetInFaction@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
606	00890870	?SetFactionAsAlliedToFaction@CGameScriptInterface@@UBEXABVCCharString@@0@Z
607	008908c0	?SetFactionAsNeutralToFaction@CGameScriptInterface@@UBEXABVCCharString@@0@Z
608	00890910	?SetFactionAsEnemyToFaction@CGameScriptInterface@@UBEXABVCCharString@@0@Z
609	0088e6f0	?AreEntitiesEnemies@CGameScriptInterface@@UBE_NABVCScriptThing@@0@Z
610	00890960	?GetNextInOpinionAttitudeGraph@CGameScriptInterface@@UBE?AW4EOpinionAttitudeType@@W42@@Z
611	00890970	?GetOpinionAttitudeAsString@CGameScriptInterface@@UBEXW4EOpinionAttitudeType@@AAVCCharString@@@Z
612	00890990	?EntityGetOpinionAttitudeToPlayer@CGameScriptInterface@@UBE?AW4EOpinionAttitudeType@@ABVCScriptThing@@@Z
613	008909c0	?EntityGetOpinionAttitudeToPlayerAsString@CGameScriptInterface@@UBEXABVCScriptThing@@AAVCCharString@@@Z
614	008909f0	?EntityGetOpinionOfPlayer@CGameScriptInterface@@UBEMABVCScriptThing@@W4EOpinion@@@Z
615	0089c240	?EntitySetOpinionReactionMask@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
616	0089c1f0	?EntitySetOpinionReactionMask@CGameScriptInterface@@UBEXABVCScriptThing@@J@Z
617	0089c2e0	?EntitySetOpinionDeedMask@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
618	0089c290	?EntitySetOpinionDeedMask@CGameScriptInterface@@UBEXABVCScriptThing@@J@Z
619	0089c330	?EntitySetOpinionDeedTypeEnabled@CGameScriptInterface@@UBEXABVCScriptThing@@W4EOpinionDeedType@@_N@Z
620	0089c380	?EntitySetOpinionAttitudeEnabled@CGameScriptInterface@@UBEXABVCScriptThing@@W4EOpinionAttitudeType@@_N@Z
621	0089c3d0	?EntitySetOpinionReactionEnabled@CGameScriptInterface@@UBEXABVCScriptThing@@W4EOpinionReactionType@@_N@Z
622	0089c470	?EntitySetPersonalityOverride@CGameScriptInterface@@UBEXABVCScriptThing@@J@Z
623	0089c420	?EntitySetPersonalityOverride@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
624	0089c4c0	?EntityClearPersonalityOverride@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
625	00890a50	?EntitySetAsOpinionSource@CGameScriptInterface@@UBEXABVCScriptThing@@J@Z
626	00890a20	?EntitySetAsOpinionSource@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
627	00890a80	?EntityUnsetAsOpinionSource@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
628	00894e60	?OpinionSourceSetAsExclusive@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
629	0089c510	?OpinionSourceSetAsAttentionGrabbing@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
630	0089c560	?EntityPostOpinionDeedToAll@CGameScriptInterface@@UBEXABVCScriptThing@@W4EOpinionDeedType@@@Z
631	0089c670	?EntityPostOpinionDeedToRecipient@CGameScriptInterface@@UBEXABVCScriptThing@@W4EOpinionDeedType@@0@Z
632	0089c710	?EntityPostOpinionDeedToRecipientVillage@CGameScriptInterface@@UBEXABVCScriptThing@@W4EOpinionDeedType@@0@Z
633	0089c7b0	?EntityPostOpinionDeedKeepSearchingForWitnesses@CGameScriptInterface@@UBEJABVCScriptThing@@W4EOpinionDeedType@@0@Z
634	0089c850	?RemoveOpinionDeedStillSearchingForWitnesses@CGameScriptInterface@@UBEXABVCScriptThing@@J@Z
635	0089c8a0	?IsDeedWitnessed@CGameScriptInterface@@UBE_NJ@Z
636	0089cd10	?CanThingBe_Seen_ByOtherThing@CGameScriptInterface@@UBE_NABVCScriptThing@@0@Z
637	0089cd30	?CanThingBe_NearlySeen_ByOtherThing@CGameScriptInterface@@UBE_NABVCScriptThing@@0@Z
638	0089cd50	?CanThingBe_Smelled_ByOtherThing@CGameScriptInterface@@UBE_NABVCScriptThing@@0@Z
639	0089cd70	?CanThingBe_Heard_ByOtherThing@CGameScriptInterface@@UBE_NABVCScriptThing@@0@Z
640	0089ce70	?IsThingAwareOfOtherThingInAnyWay@CGameScriptInterface@@UBE_NABVCScriptThing@@0@Z
641	0089d0e0	?EntitySetAsAwareOfThing@CGameScriptInterface@@UBEXABVCScriptThing@@0@Z
642	0089d160	?EntitySetSoundRadius@CGameScriptInterface@@UBEXABVCScriptThing@@M@Z
643	0089d1c0	?EntitySetSmellRadius@CGameScriptInterface@@UBEXABVCScriptThing@@M@Z
644	0089d220	?EntitySetSightRadius@CGameScriptInterface@@UBEXABVCScriptThing@@M@Z
645	0089d280	?EntitySetExtendedSightRadius@CGameScriptInterface@@UBEXABVCScriptThing@@M@Z
646	0089d2e0	?EntitySetGiveUpChaseRadius@CGameScriptInterface@@UBEXABVCScriptThing@@M@Z
647	0089d340	?EntityGetHearingRadius@CGameScriptInterface@@UBEMABVCScriptThing@@@Z
648	00895090	?ManuallyTriggerTrap@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
649	008950e0	?ManuallyResetTrap@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
650	0088fdc0	?SetTimeOfDay@CGameScriptInterface@@UBEXM@Z
651	0088fe30	?GetTimeOfDay@CGameScriptInterface@@UBEJXZ
652	0088fe80	?SetTimeAsStopped@CGameScriptInterface@@UBEX_NAAJ@Z
653	0088fe90	?FastForwardTimeTo@CGameScriptInterface@@UBEXMM@Z
654	0088fe40	?IsTimeOfDayBetween@CGameScriptInterface@@UBE_NJJ@Z
655	0088fe50	?GetDayOfWeek@CGameScriptInterface@@UBEJXZ
656	0088fe70	?GetDayCount@CGameScriptInterface@@UBEJXZ
657	0088e070	?GetWorldFrame@CGameScriptInterface@@UBEJXZ
658	0088e080	?GetConstantFPS@CGameScriptInterface@@UBEJXZ
659	00891880	?GetActiveQuestName@CGameScriptInterface@@UBE?AVCCharString@@XZ
660	0088fee0	?TransitionToTheme@CGameScriptInterface@@UBEXABVCCharString@@M@Z
661	0088ff10	?ResetToDefaultTheme@CGameScriptInterface@@UBEXM@Z
662	0088ff30	?TransitionToThemeAllInternals@CGameScriptInterface@@UBEXABVCCharString@@M@Z
663	0088ff80	?ResetToDefaultThemeAllInternals@CGameScriptInterface@@UBEXM@Z
664	0088ffb0	?TransitionToThemeExternals@CGameScriptInterface@@UBEXABVCCharString@@M@Z
665	0088fff0	?ResetToDefaultThemeExternals@CGameScriptInterface@@UBEXM@Z
666	00890010	?SetEnvironmentThemeWeightAllChannels@CGameScriptInterface@@UBEXABVCCharString@@M@Z
667	00890040	?SetEnvironmentThemeWeightAllInternals@CGameScriptInterface@@UBEXABVCCharString@@M@Z
668	00890090	?SetEnvironmentThemeWeightExternals@CGameScriptInterface@@UBEXABVCCharString@@M@Z
669	0088e0b0	?SetSoundThemesAsEnabledForRegion@CGameScriptInterface@@UBEXABVCCharString@@_N@Z
670	0088e090	?SetAllSoundsAsMuted@CGameScriptInterface@@UBEX_N@Z
671	00890110	?RadialBlurFadeTo@CGameScriptInterface@@UBEPAXMMMMMMM@Z
672	008900d0	?RadialBlurFadeTo@CGameScriptInterface@@UBEPAXMVC3DVector@@M0MMM@Z
673	00890150	?RadialBlurFadeOut@CGameScriptInterface@@UBEXMPAX@Z
674	00890170	?IsRadialBlurFadeActive@CGameScriptInterface@@UBE_NXZ
675	00890180	?CancelRadialBlurFade@CGameScriptInterface@@UBEXXZ
676	008901a0	?RadialBlurSetCenterWorldPos@CGameScriptInterface@@UBEXPAXABVC3DVector@@@Z
677	008901c0	?DisplacementMonochromeEffectColourFadeTo@CGameScriptInterface@@UBEPAXMABVCRGBFloatColour@@@Z
678	008901e0	?DisplacementMonochromeEffectColourFadeOut@CGameScriptInterface@@UBEXMPAX@Z
679	008a9880	?ScreenFilterFadeTo@CGameScriptInterface@@UBEPAXMMMMMABVCRGBFloatColour@@ABV?$vector@UCScreenFilterSThingByPass@@V?$allocator@UCScreenFilterSThingByPass@@@std@@@std@@@Z
680	00890200	?ScreenFilterFadeOut@CGameScriptInterface@@UBEXMPAX@Z
681	008a99f0	?SetThingAndCarriedItemsNotAffectedByScreenFilter@CGameScriptInterface@@UBEXAAVCScriptThing@@PAX@Z
682	00897150	?UnSetThingAndCarriedItemsNotAffectedByScreenFilter@CGameScriptInterface@@UBEXAAVCScriptThing@@@Z
683	00894bf0	?IsGiftRomantic@CGameScriptInterface@@UBE_NABVCCharString@@@Z
684	00894c90	?IsGiftFriendly@CGameScriptInterface@@UBE_NABVCCharString@@@Z
685	00894d30	?IsGiftOffensive@CGameScriptInterface@@UBE_NABVCCharString@@@Z
686	008a0e80	?IsThingABed@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
687	008a0eb0	?IsThingAChest@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
688	008a0ee0	?IsThingADoor@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
689	008a0f10	?IsThingSmashable@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
690	008a0f40	?IsThingSearchable@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
691	0088f480	?ApplyScriptBrush@CGameScriptInterface@@UBEXABVCCharString@@@Z
692	0088f4a0	?EnableDecals@CGameScriptInterface@@UBEX_N@Z
693	008a09b0	?PlayCriteriaSoundOnThing@CGameScriptInterface@@UBEKABVCScriptThing@@ABVCCharString@@@Z
694	008a0a20	?PlaySoundOnThing@CGameScriptInterface@@UBEKABVCScriptThing@@ABVCCharString@@@Z
695	00891170	?PlaySoundAtPos@CGameScriptInterface@@UBEKABVC3DVector@@ABVCCharString@@@Z
696	0088f570	?Play2DSound@CGameScriptInterface@@UBEKABVCCharString@@@Z
697	0088f610	?IsSoundPlaying@CGameScriptInterface@@UBE_NK@Z
698	0088f620	?EnableSounds@CGameScriptInterface@@UBEX_N@Z
699	0088f660	?StopSound@CGameScriptInterface@@UBEXK@Z
700	00891220	?OverrideMusic@CGameScriptInterface@@UBEXW4EMusicSetType@@_N1@Z
701	008912a0	?StopOverrideMusic@CGameScriptInterface@@UBEX_N@Z
702	00891310	?CacheMusicSet@CGameScriptInterface@@UBEXW4EMusicSetType@@@Z
703	00891320	?EnableDangerMusic@CGameScriptInterface@@UBEX_N@Z
704	00891330	?IsDangerMusicEnabled@CGameScriptInterface@@UBE_NXZ
705	0088f8d0	?StartCountdownTimer@CGameScriptInterface@@UBEXM@Z
706	0088f900	?GetCountdownTimer@CGameScriptInterface@@UBEMXZ
707	0088f910	?AutoSaveCheckPoint@CGameScriptInterface@@UBEXXZ
708	0088f920	?AutoSaveQuestStart@CGameScriptInterface@@UBEXXZ
709	0088f930	?AutoSave@CGameScriptInterface@@UBEXXZ
710	0088f940	?SetSavingAsEnabled@CGameScriptInterface@@UBEX_N@Z
711	0088f950	?IsSavingEnabled@CGameScriptInterface@@UBE_NXZ
712	0088f960	?SetSaveGameMarkerPos@CGameScriptInterface@@UBEXABVC3DVector@@@Z
713	0088f970	?ResetToFrontEnd@CGameScriptInterface@@UBEXXZ
714	0088f980	?SetGuildSealRecallLocation@CGameScriptInterface@@UBEXABVC3DVector@@M@Z
715	0088f9b0	?GetGuildSealRecallPos@CGameScriptInterface@@UBE?AVC3DVector@@XZ
716	0088f9e0	?GetGuildSealRecallAngleXY@CGameScriptInterface@@UBEMXZ
717	008a0f70	?SetReadableObjectText@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCWideString@@@Z
718	008a0fd0	?SetReadableObjectTextTag@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
719	00891340	?GetFormattedString@CGameScriptInterface@@UBE?AVCWideString@@ABVCCharString@@ABV?$vector@VCWideString@@V?$allocator@VCWideString@@@std@@@std@@@Z
720	008913a0	?GetTextString@CGameScriptInterface@@UBE?AVCWideString@@ABVCCharString@@@Z
721	008a9db0	?AddRumourCategory@CGameScriptInterface@@UBEXABVCCharString@@@Z
722	008a9dd0	?AddNewRumourToCategory@CGameScriptInterface@@UBEXABVCCharString@@0@Z
723	008a9e00	?RemoveRumourCategory@CGameScriptInterface@@UBEXABVCCharString@@@Z
724	008a96c0	?SetCategoryActivity@CGameScriptInterface@@UBEXABVCCharString@@_N@Z
725	008a9e30	?AddGossipVillage@CGameScriptInterface@@UBEXABVCCharString@@0@Z
726	008a9e60	?AddGossipFactionToCategory@CGameScriptInterface@@UBEXABVCCharString@@0@Z
727	008a97d0	?SetIsGossipForPlayer@CGameScriptInterface@@UAEXVCCharString@@_N@Z
728	008a96f0	?SetIsGossipForPlayer@CGameScriptInterface@@UBEXABVCCharString@@_N@Z
729	008a1040	?UpdateOnlineScore_Archery@CGameScriptInterface@@UBEXM@Z
730	008a10c0	?UpdateOnlineScore_ChickenKick@CGameScriptInterface@@UBEXM@Z
731	008a1140	?UpdateOnlineScore_ChapelOrTemple@CGameScriptInterface@@UBEXM@Z
732	008a11c0	?UpdateOnlineScore_FishingCompo@CGameScriptInterface@@UBEXM@Z
733	008a1240	?UpdateScore_FishingCompetition@CGameScriptInterface@@UBEXM@Z
734	008a1590	?GetBestTimePairs@CGameScriptInterface@@UBEMXZ
735	008a15f0	?GetBestTimeSorting@CGameScriptInterface@@UBEMXZ
736	008a1650	?GetBestScoreBlackjack@CGameScriptInterface@@UBEJXZ
737	008a16b0	?GetBestScoreCoinGolfOakVale@CGameScriptInterface@@UBEJXZ
738	008a1710	?GetBestScoreCoinGolfSnowSpire@CGameScriptInterface@@UBEJXZ
739	008a1770	?GetBestScoreShoveHaPenny@CGameScriptInterface@@UBEJXZ
740	008a17d0	?GetBestTimeGuessTheAddition@CGameScriptInterface@@UBEMXZ
741	008913c0	?IsHeroInTavernGame@CGameScriptInterface@@UBE_NXZ
742	008a12a0	?GetNumHousesOwned@CGameScriptInterface@@UBEJXZ
743	008a1300	?StartSneaking@CGameScriptInterface@@UBEXXZ
744	008a1360	?GetStealDuration@CGameScriptInterface@@UBEJABVCScriptThing@@@Z
745	008a1830	?SetUseableByHero@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
746	008a18f0	?SetOwnedByHero@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
747	008a1890	?SetTavernTableAvailableForUse@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
748	008a1950	?SetIsThingTurncoatable@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
749	0088f9f0	?SetIsThingForcePushable@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
750	0088fa20	?SetIsThingLightningable@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
751	0088fa50	?SetIsThingEpicSpellable@CGameScriptInterface@@UBEXABVCScriptThing@@_N@Z
752	008a19b0	?IsThingTurncoated@CGameScriptInterface@@UBE_NABVCScriptThing@@@Z
753	008a1a10	?AddCreatureScriptedMode@CGameScriptInterface@@UBEXABVCScriptThing@@ABVCCharString@@@Z
754	008a1ab0	?RemoveCreatureScriptedMode@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
755	008a7f60	?ForceShipsVisible@CGameScriptInterface@@UBEXXZ
756	008a1b10	?GetSleepingPositionAndOrientationFromBed@CGameScriptInterface@@UAE_NABVCScriptThing@@0AAVC3DVector@@1@Z
757	008a1bf0	?SetBedAvailability@CGameScriptInterface@@UAEXABVCScriptThing@@_N@Z
758	008a1c50	?RepopulateVillage@CGameScriptInterface@@UBEXABVCScriptThing@@@Z
759	008a8010	?SmashAllWindowsWithinRadiusOfPoint@CGameScriptInterface@@UAEXABVC3DVector@@M@Z
760	008a1cc0	?SetResidency@CGameScriptInterface@@UAE?AVCScriptThing@@ABV2@_N@Z
761	008a1e50	?SetThankingPhrase@CGameScriptInterface@@UAEXVCScriptThing@@K@Z
762	008a1f30	?GetThankingPhrase@CGameScriptInterface@@UAEKVCScriptThing@@@Z
763	008a2020	?ResetThankingPhrase@CGameScriptInterface@@UAEXVCScriptThing@@@Z
764	008a2100	?SetIgnoringPhrase@CGameScriptInterface@@UAEXVCScriptThing@@K@Z
765	008a21e0	?GetIgnoringPhrase@CGameScriptInterface@@UAEKVCScriptThing@@@Z
766	008a22d0	?ResetIgnoringPhrase@CGameScriptInterface@@UAEXVCScriptThing@@@Z
767	008a23b0	?SetWanderCentrePoint@CGameScriptInterface@@UAEXVCScriptThing@@VC3DVector@@@Z
768	008a24c0	?GetWanderCentrePoint@CGameScriptInterface@@UAE?AVC3DVector@@VCScriptThing@@@Z
769	008a2590	?ResetWanderCentrePoint@CGameScriptInterface@@UAEXVCScriptThing@@@Z
770	008a2690	?SetWanderMinDistance@CGameScriptInterface@@UAEXVCScriptThing@@M@Z
771	008a2770	?GetWanderMinDistance@CGameScriptInterface@@UAEMVCScriptThing@@@Z
772	008a2870	?ResetWanderMinDistance@CGameScriptInterface@@UAEXVCScriptThing@@@Z
773	008a2950	?SetWanderMaxDistance@CGameScriptInterface@@UAEXVCScriptThing@@M@Z
774	008a2a30	?GetWanderMaxDistance@CGameScriptInterface@@UAEMVCScriptThing@@@Z
775	008a2b30	?ResetWanderMaxDistance@CGameScriptInterface@@UAEXVCScriptThing@@@Z
776	008a2c10	?SetGossipCounter@CGameScriptInterface@@UAEXVCScriptThing@@J@Z
777	008a2cf0	?GetGossipCounter@CGameScriptInterface@@UAEJVCScriptThing@@@Z
778	008a2de0	?ResetGossipCounter@CGameScriptInterface@@UAEXVCScriptThing@@@Z
779	008a2ec0	?SetMaxGossipPhrase@CGameScriptInterface@@UAEXVCScriptThing@@J@Z
780	008a2fa0	?GetMaxGossipPhrase@CGameScriptInterface@@UAEJVCScriptThing@@@Z
781	008a3090	?ResetMaxGossipPhrase@CGameScriptInterface@@UAEXVCScriptThing@@@Z
782	008a3170	?SetWarningPhrase@CGameScriptInterface@@UAEXVCScriptThing@@K@Z
783	008a3250	?GetWarningPhrase@CGameScriptInterface@@UAEKVCScriptThing@@@Z
784	008a3340	?ResetWarningPhrase@CGameScriptInterface@@UAEXVCScriptThing@@@Z
785	008a3420	?SetBeerRequestPhrase@CGameScriptInterface@@UAEXVCScriptThing@@K@Z
786	008a3500	?GetBeerRequestPhrase@CGameScriptInterface@@UAEKVCScriptThing@@@Z
787	008a35f0	?ResetBeerRequestPhrase@CGameScriptInterface@@UAEXVCScriptThing@@@Z
788	008a36d0	?SetScriptingStateGroup@CGameScriptInterface@@UAEXVCScriptThing@@W4EScriptingStateGroups@@@Z
789	008a37b0	?GetScriptingStateGroup@CGameScriptInterface@@UAE?AW4EScriptingStateGroups@@VCScriptThing@@@Z
790	008a38a0	?ResetScriptingStateGroup@CGameScriptInterface@@UAEXVCScriptThing@@@Z
791	008a3980	?SetMaxHeroReactionDistance@CGameScriptInterface@@UAEXVCScriptThing@@M@Z
792	008a3a60	?GetMaxHeroReactionDistance@CGameScriptInterface@@UAEMVCScriptThing@@@Z
793	008a3b60	?ResetMaxHeroReactionDistance@CGameScriptInterface@@UAEXVCScriptThing@@@Z
794	008a3c40	?SetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@J@Z
795	008a3d20	?GetActionFrequency@CGameScriptInterface@@UAEJVCScriptThing@@@Z
796	008a3e10	?ResetActionFrequency@CGameScriptInterface@@UAEXVCScriptThing@@@Z
797	008a3ef0	?SetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@M@Z
798	008a3fd0	?GetActionFrequencyVariation@CGameScriptInterface@@UAEMVCScriptThing@@@Z
799	008a40d0	?ResetActionFrequencyVariation@CGameScriptInterface@@UAEXVCScriptThing@@@Z
800	008a41b0	?SetAction@CGameScriptInterface@@UAEXVCScriptThing@@VCCharString@@@Z
801	008a42c0	?GetAction@CGameScriptInterface@@UAE?AVCCharString@@VCScriptThing@@@Z
802	008a4390	?ResetAction@CGameScriptInterface@@UAEXVCScriptThing@@@Z
803	008a4480	?SetFaceHeroForAction@CGameScriptInterface@@UAEXVCScriptThing@@_N@Z
804	008a4560	?GetFaceHeroForAction@CGameScriptInterface@@UAE_NVCScriptThing@@@Z
805	008a4650	?ResetFaceHeroForAction@CGameScriptInterface@@UAEXVCScriptThing@@@Z
806	008a4730	?SetTargetName@CGameScriptInterface@@UAEXVCScriptThing@@VCCharString@@@Z
807	008a4840	?GetTargetName@CGameScriptInterface@@UAE?AVCCharString@@VCScriptThing@@@Z
808	008a4910	?ResetTargetName@CGameScriptInterface@@UAEXVCScriptThing@@@Z
809	008a4a00	?SetFollowDistance@CGameScriptInterface@@UAEXVCScriptThing@@M@Z
810	008a4ae0	?GetFollowDistance@CGameScriptInterface@@UAEMVCScriptThing@@@Z
811	008a4be0	?ResetFollowDistance@CGameScriptInterface@@UAEXVCScriptThing@@@Z
812	008a4cc0	?SetAttackHeroOnSight@CGameScriptInterface@@UAEXVCScriptThing@@_N@Z
813	008a4da0	?GetAttackHeroOnSight@CGameScriptInterface@@UAE_NVCScriptThing@@@Z
814	008a4e90	?ResetAttackHeroOnSight@CGameScriptInterface@@UAEXVCScriptThing@@@Z
815	008a4f70	?SetTimeToSpendHarassingHero@CGameScriptInterface@@UAEXVCScriptThing@@J@Z
816	008a5050	?GetTimeToSpendHarassingHero@CGameScriptInterface@@UAEJVCScriptThing@@@Z
817	008a5140	?ResetTimeToSpendHarassingHero@CGameScriptInterface@@UAEXVCScriptThing@@@Z
818	008a5220	?SetCombatNearbyEnemyFleeingBreakOffRange@CGameScriptInterface@@UAEXVCScriptThing@@M@Z
819	008a5300	?GetCombatNearbyEnemyFleeingBreakOffRange@CGameScriptInterface@@UAEMVCScriptThing@@@Z
820	008a5400	?ResetCombatNearbyEnemyFleeingBreakOffRange@CGameScriptInterface@@UAEXVCScriptThing@@@Z
821	008a54e0	?SetCombatNearbyBreakOffRange@CGameScriptInterface@@UAEXVCScriptThing@@M@Z
