def	addr	offset	size	helper
CInventoryCategoryDef	00455588	0x46	2	CEngineLightingManager::UpdateShadowScene
CInventoryCategoryDef	00455588	0x48	4	CEngineLightingManager::UpdateShadowScene
CInventoryCategoryDef	00455588	0x4c	4	CEngineLightingManager::UpdateShadowScene
CInventoryCategoryDef	00455588	0x50	4	CEngineLightingManager::UpdateShadowScene
CInventoryCategoryDef	00455588	0x54	0	CEngineLightingManager::UpdateShadowScene
CMessageEventDef	004556ce	0x3c	4	CEngineLightingManager::UpdateShadowScene
CMessageEventDef	004556ce	0x40	4	CEngineLightingManager::UpdateShadowScene
CMessageEventDef	004556ce	0x44	4	CEngineLightingManager::UpdateShadowScene
CMessageEventDef	004556ce	0x48	4	CEngineLightingManager::UpdateShadowScene
CMessageEventDef	004556ce	0x4c	0	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x3c	4	FUN_00431143
CEnvironmentDef	004558df	0x40	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x44	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x48	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x4c	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x50	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x54	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x58	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x5c	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x60	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x64	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x68	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x6c	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x70	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x74	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x78	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x7c	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x80	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x84	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x88	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x8c	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x90	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x94	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x98	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x9c	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xa0	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xa4	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xa8	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xac	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xb0	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xb4	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xb8	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xbc	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xc0	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xc4	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xc8	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xcc	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xd0	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xd4	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xd8	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xdc	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xe0	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xe4	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xe8	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xec	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xf0	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xf4	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xf8	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0xfc	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x100	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x104	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x108	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x10c	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x110	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x114	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x118	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x11c	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x120	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x124	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x128	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x12c	4	CEngineLightingManager::UpdateShadowScene
CEnvironmentDef	004558df	0x130	0	CEngineLightingManager::UpdateShadowScene
CThingNoiseDef	00455f1a	0x70	0	CPersistContext::TransferSubComponent<CTCNoiseDef>
CCameraModeDef	00456564	0x3c	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x40	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x44	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x48	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x4c	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x50	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x54	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x58	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x5c	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x60	1	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x61	3	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x64	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x68	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x6c	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x70	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x74	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x78	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x7c	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x80	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x84	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x88	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x8c	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x90	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x94	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x98	1	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x99	3	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0x9c	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0xa0	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0xa4	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0xa8	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0xac	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0xb0	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0xb4	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0xb8	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0xbc	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0xc0	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0xc4	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0xc8	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0xcc	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0xd0	4	CEngineLightingManager::UpdateShadowScene
CCameraModeDef	00456564	0xd4	0	CEngineLightingManager::UpdateShadowScene
CCameraManagerSetDef	00456818	0x3c	4	CEngineLightingManager::UpdateShadowScene
CCameraManagerSetDef	00456818	0x40	4	CEngineLightingManager::UpdateShadowScene
CCameraManagerSetDef	00456818	0x44	4	CEngineLightingManager::UpdateShadowScene
CCameraManagerSetDef	00456818	0x48	0	CEngineLightingManager::UpdateShadowScene
CHeroPostcardGeneratorDef	00456883	0x39	8	CEngineLightingManager::UpdateShadowScene
CHeroPostcardGeneratorDef	00456883	0x41	8	CEngineLightingManager::UpdateShadowScene
CHeroPostcardGeneratorDef	00456883	0x49	15	CEngineLightingManager::UpdateShadowScene
CHeroPostcardGeneratorDef	00456883	0x58	0	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x3c	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x40	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x44	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x48	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x4c	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x50	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x54	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x58	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x5c	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x60	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x64	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x68	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x6c	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x70	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x74	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x78	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x7c	1	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x7d	1	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x7e	2	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x80	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x84	1	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x85	1	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x86	2	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x88	4	CEngineLightingManager::UpdateShadowScene
CExpressionDef	004569a7	0x8c	0	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x3c	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x40	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x44	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x48	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x4c	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x50	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x54	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x58	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x5c	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x60	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x64	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x68	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x6c	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x70	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x74	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x78	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x7c	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x80	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x84	4	CEngineLightingManager::UpdateShadowScene
CCombatDialogueDef	00456dfb	0x88	0	CEngineLightingManager::UpdateShadowScene
CVillagerInteractionsDef	00456f27	0x3c	4	None
CVillagerInteractionsDef	00456f27	0x40	4	None
CVillagerInteractionsDef	00456f27	0x44	0	None
CSpecialAbilitiesGhostSwordDef	00457a0d	0x3c	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesGhostSwordDef	00457a0d	0x40	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesGhostSwordDef	00457a0d	0x44	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesGhostSwordDef	00457a0d	0x48	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesGhostSwordDef	00457a0d	0x4c	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesGhostSwordDef	00457a0d	0x50	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesGhostSwordDef	00457a0d	0x54	0	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesDrunkennessDef	00457f13	0x3c	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesDrunkennessDef	00457f13	0x40	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesDrunkennessDef	00457f13	0x44	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesDrunkennessDef	00457f13	0x48	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesDrunkennessDef	00457f13	0x4c	0	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesThunderLightningStormDef	00457f91	0x3c	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesThunderLightningStormDef	00457f91	0x40	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesThunderLightningStormDef	00457f91	0x44	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesThunderLightningStormDef	00457f91	0x48	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesThunderLightningStormDef	00457f91	0x4c	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesThunderLightningStormDef	00457f91	0x50	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesThunderLightningStormDef	00457f91	0x54	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesThunderLightningStormDef	00457f91	0x58	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesThunderLightningStormDef	00457f91	0x5c	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesThunderLightningStormDef	00457f91	0x60	4	CEngineLightingManager::UpdateShadowScene
CSpecialAbilitiesThunderLightningStormDef	00457f91	0x64	0	CEngineLightingManager::UpdateShadowScene
CHitLocationDef	004585fe	0x3c	8	FUN_00458833
CHitLocationDef	004585fe	0x44	4	CEngineLightingManager::UpdateShadowScene
CHitLocationDef	004585fe	0x48	4	CEngineLightingManager::UpdateShadowScene
CHitLocationDef	004585fe	0x4c	4	CEngineLightingManager::UpdateShadowScene
CHitLocationDef	004585fe	0x50	4	CEngineLightingManager::UpdateShadowScene
CHitLocationDef	004585fe	0x54	4	CEngineLightingManager::UpdateShadowScene
CHitLocationDef	004585fe	0x58	4	CEngineLightingManager::UpdateShadowScene
CHitLocationDef	004585fe	0x5c	4	CEngineLightingManager::UpdateShadowScene
CHitLocationDef	004585fe	0x60	4	CEngineLightingManager::UpdateShadowScene
CHitLocationDef	004585fe	0x64	4	CEngineLightingManager::UpdateShadowScene
CHitLocationDef	004585fe	0x68	4	None
CHitLocationDef	004585fe	0x6c	1	CEngineLightingManager::UpdateShadowScene
CHitLocationDef	004585fe	0x6d	1	CEngineLightingManager::UpdateShadowScene
CHitLocationDef	004585fe	0x6e	1	CEngineLightingManager::UpdateShadowScene
CHitLocationDef	004585fe	0x6f	1	CEngineLightingManager::UpdateShadowScene
CHitLocationDef	004585fe	0x70	4	CEngineLightingManager::UpdateShadowScene
CHitLocationDef	004585fe	0x74	1	CEngineLightingManager::UpdateShadowScene
CHitLocationDef	004585fe	0x75	3	CEngineLightingManager::UpdateShadowScene
CHitLocationDef	004585fe	0x78	0	CEngineLightingManager::UpdateShadowScene
CLightningDef	00458911	0x3c	4	CEngineLightingManager::UpdateShadowScene
CLightningDef	00458911	0x40	4	CEngineLightingManager::UpdateShadowScene
CLightningDef	00458911	0x44	4	CEngineLightingManager::UpdateShadowScene
CLightningDef	00458911	0x48	4	CEngineLightingManager::UpdateShadowScene
CLightningDef	00458911	0x4c	4	CEngineLightingManager::UpdateShadowScene
CLightningDef	00458911	0x50	4	CEngineLightingManager::UpdateShadowScene
CLightningDef	00458911	0x54	0	CEngineLightingManager::UpdateShadowScene
CMeleeCombatKnockdownEffects	00458c9d	0x3c	4	CEngineLightingManager::UpdateShadowScene
CMeleeCombatKnockdownEffects	00458c9d	0x40	4	CEngineLightingManager::UpdateShadowScene
CMeleeCombatKnockdownEffects	00458c9d	0x44	4	CEngineLightingManager::UpdateShadowScene
CMeleeCombatKnockdownEffects	00458c9d	0x48	4	CEngineLightingManager::UpdateShadowScene
CMeleeCombatKnockdownEffects	00458c9d	0x4c	4	CEngineLightingManager::UpdateShadowScene
CMeleeCombatKnockdownEffects	00458c9d	0x50	1	CEngineLightingManager::UpdateShadowScene
CMeleeCombatKnockdownEffects	00458c9d	0x51	3	CEngineLightingManager::UpdateShadowScene
CMeleeCombatKnockdownEffects	00458c9d	0x54	4	CEngineLightingManager::UpdateShadowScene
CMeleeCombatKnockdownEffects	00458c9d	0x58	1	CEngineLightingManager::UpdateShadowScene
CMeleeCombatKnockdownEffects	00458c9d	0x59	1	CEngineLightingManager::UpdateShadowScene
CMeleeCombatKnockdownEffects	00458c9d	0x5a	0	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x3c	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x40	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x44	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x48	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x4c	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x50	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x54	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x58	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x5c	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x60	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x64	8	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x6c	8	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x74	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x78	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x7c	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x80	1	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x81	1	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x82	2	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x84	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x88	1	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x89	1	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x8a	2	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x8c	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x90	1	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x91	3	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x94	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x98	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0x9c	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0xa0	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0xa4	4	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0xa8	1	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0xa9	1	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0xaa	1	CEngineLightingManager::UpdateShadowScene
CThingShotDef	00458d6f	0xab	0	CEngineLightingManager::UpdateShadowScene
CThingObjectDef	0045912f	0x50	32	if
CThingObjectDef	0045912f	0x70	16	None
